id,goals,expectedGoals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,penaltyConceded,clearances,errorLeadToGoal,errorLeadToShot,ownGoals,dribbledPast,cleanSheet,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,passToAssist,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,matchesStarted,saves,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,team,name,position,value
527,1,1.54,2,48,48.98,29,11,14,4,3.45,0,0,2,0,0,1,0,0,1,0,0,7,0,0,6.94,45,10,1,17,0,1,0,20,5,7,8,904,191,1095,82.56,394,530,279,28,20,18.02,32,47.06,1,8,0,134,48.91,5,26.32,139,47.44,2245,42,35,37,432,34,24,0,0,0,0,0,29,2,0,0,0,0,0,girona-fc,couto-yan,D,26000000
528,5,4.87,6,22,75.86,52,18,22,12,9.62,0,0,1,0,0,4,1,1,0,4,4,2,0,0,7.11,64,24,0,45,0,1,0,26,3,3,0,962,139,1101,87.38,518,452,217,19,8,27.59,43,60.56,1,9,0,147,50.52,62,57.41,209,52.38,2120,62,65,50,270,29,27,0,0,0,0,0,26,0,0,0,0,0,0,girona-fc,yangel-herrera,M,23000000
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,1,0,0,2,0,0,0,0,0,0,0,7,1,8,87.5,7,0,0,0,0,0,0,0,0,0,0,2,100,1,50,3,75,10,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,girona-fc,bernardo-espinosa,D,310000
530,2,1.09,0,1,100,8,5,3,0,25,0,0,0,0,0,2,0,0,0,2,0,1,0,0,6.97,31,28,1,94,0,1,1,13,7,0,0,1562,200,1762,88.65,1121,441,112,3,0,0,92,56.79,0,13,0,53,52.48,112,64.37,165,60,2473,23,33,6,225,29,28,0,0,0,0,0,27,3,0,0,0,0,0,real-sociedad,robin-le-normand,D,38000000
531,5,4.2,1,24,43.64,66,17,26,23,7.58,0,0,1,10,2,2,3,2,3,0,4,3,0,20,7.19,42,12,0,21,0,0,0,28,5,9,6,914,215,1129,80.96,327,611,310,41,24,23.08,50,56.18,1,7,0,121,45.83,26,41.94,147,45.09,2420,56,58,30,424,32,27,0,0,0,0,0,26,3,0,0,0,0,0,real-sociedad,brais-mendez,M,39000000
532,4,2.7,2,12,70.59,22,11,4,7,18.18,0,0,0,0,0,4,0,1,1,2,3,0,0,0,7.06,49,37,0,53,0,0,0,19,9,2,1,1318,208,1526,86.37,657,662,277,17,1,14.29,48,52.17,1,5,0,81,51.59,44,61.11,125,54.59,2655,20,36,16,269,31,29,0,0,0,0,0,28,4,0,0,0,0,0,real-sociedad,martin-zubimendi,M,62000000
533,0,0.54,0,16,64,18,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.92,44,24,1,48,1,1,0,18,6,1,2,1032,188,1220,84.59,520,523,258,29,11,23.4,75,54.74,0,7,0,75,53.96,32,47.06,107,51.69,2296,18,32,9,347,31,27,0,0,0,0,0,23,4,0,0,0,0,0,real-sociedad,hamari-traore,D,6200000
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,0,0,0,41,0,2,0,0,15,0,0,855,287,1142,74.87,724,131,52,1,0,0,241,46.44,0,2,1,4,100,7,100,11,100,3276,4,1,0,295,37,37,97,6,1,64,31,32,4,17,20,19,15,0,real-sociedad,alex-remiro,G,27000000
535,4,3.51,2,38,55.88,37,12,17,8,10.81,0,0,0,1,0,4,0,2,0,2,1,3,0,0,6.81,32,6,0,4,0,0,0,16,0,2,1,362,137,499,72.55,83,285,153,14,6,12.77,15,53.57,1,1,0,92,44.44,14,36.84,106,43.27,1447,22,27,45,319,29,20,0,0,0,0,0,16,2,0,0,0,0,0,real-sociedad,ander-barrenetxea,F,19100000
536,2,1.5,0,3,30,9,4,4,1,22.22,1,1,0,0,0,2,0,0,1,1,0,2,100,0,6.71,11,0,1,5,0,0,0,2,1,1,1,44,38,82,53.66,25,19,11,1,0,0,1,20,0,3,0,17,32.08,16,47.06,33,37.93,411,3,15,14,73,10,5,0,0,0,0,0,3,0,0,0,0,0,0,real-sociedad,carlos-fernandez,F,1600000
537,0,0.64,1,22,57.89,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.62,39,16,0,44,0,1,0,8,4,2,0,562,209,771,72.89,305,264,120,14,7,16.67,28,26.17,0,3,0,89,58.94,10,37.04,99,55.62,1833,28,24,16,347,33,19,0,0,0,0,0,21,1,0,0,0,0,0,valencia,dimitri-foulquier,D,2700000
538,0,0.86,1,25,51.02,11,2,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.89,56,12,2,25,0,0,0,24,2,0,2,459,93,552,83.15,204,268,151,17,13,21.31,9,30,0,2,0,104,63.03,14,48.28,118,60.82,1197,23,11,4,209,26,11,0,0,0,0,0,17,3,0,0,0,0,0,sevilla,juanlu-sanchez,M,14600000
539,1,0.31,0,10,55.56,9,4,4,1,11.11,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.91,33,4,0,21,0,0,0,5,2,4,2,511,130,641,79.72,266,276,121,24,31,37.8,47,53.41,1,7,0,59,55.66,14,56,73,55.73,1296,17,18,16,266,21,18,0,0,0,0,0,19,2,0,0,0,0,0,sevilla,marcos-acuna,D,3600000
540,1,1.38,1,27,62.79,26,6,11,9,3.85,0,0,0,1,0,0,1,0,1,0,1,3,0,0,7.03,24,5,0,3,0,0,0,20,0,8,4,645,111,756,85.32,197,492,278,42,44,33.33,53,74.65,0,5,1,86,53.42,8,47.06,94,52.81,1514,35,22,22,282,29,15,0,0,0,0,0,30,5,0,0,0,0,0,sevilla,suso,M,2900000
541,7,7.28,1,12,54.55,35,12,16,7,20,8,7,0,12,0,7,0,0,0,7,3,1,87.5,0,7.24,78,49,1,69,0,0,0,34,12,2,1,1622,347,1969,82.38,764,904,430,56,46,31.29,134,54.92,1,4,0,129,52.87,58,58,187,54.36,3305,40,51,21,508,37,37,0,0,0,0,0,39,4,0,0,0,0,0,valencia,pepelu,M,20000000
542,4,2.66,1,38,52.05,42,14,15,13,9.52,0,0,0,1,0,2,2,0,0,4,1,2,0,0,6.71,54,18,0,40,0,0,0,36,5,2,1,696,243,939,74.12,336,362,171,13,2,8.33,34,34.69,0,3,1,122,43.11,25,43.86,147,43.24,2502,30,40,52,410,36,28,0,0,0,0,0,32,2,0,0,0,0,0,valencia,javier-guerra,M,21000000
543,4,5.41,10,48,42.11,64,24,30,10,6.25,1,1,0,0,0,3,1,1,1,2,1,8,100,0,7.08,66,21,0,23,0,0,0,29,2,9,3,735,264,999,73.57,222,536,350,36,23,19.17,37,48.68,0,9,0,182,50,66,54.1,248,51.03,2885,71,32,56,644,35,34,0,0,0,0,0,36,6,0,0,0,0,0,sevilla,lucas-ocampos,M,7300000
544,0,0.63,1,11,47.83,9,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6.78,37,6,0,3,0,0,0,35,1,4,1,691,134,825,83.76,272,433,225,22,14,31.82,39,48.75,0,3,0,71,42.77,11,28.21,82,40,1628,23,26,24,235,27,18,0,0,0,0,0,16,1,0,0,0,0,0,sevilla,oliver-torres,M,6500000
545,13,11.54,10,13,36.11,66,29,27,10,19.7,0,0,3,2,0,13,0,4,5,4,2,17,0,0,7,16,5,0,27,0,0,0,20,3,3,2,402,154,556,72.3,144,258,141,14,0,0,4,40,0,4,0,121,51.27,61,32.45,182,42.92,2994,95,41,38,322,37,35,0,0,0,0,0,30,3,0,0,0,0,0,valencia,hugo-duro,F,15500000
546,16,10.8,13,11,30.56,73,30,35,8,21.92,1,1,0,0,0,15,1,6,9,0,5,22,100,0,6.95,10,7,0,28,0,1,0,10,3,2,2,202,109,311,64.95,108,94,48,9,0,0,3,37.5,0,4,0,41,37.61,70,42.94,111,40.81,2573,22,21,17,218,33,28,0,0,0,0,0,27,6,0,0,0,0,0,sevilla,youssef-en-nesyri,F,23000000
547,2,0.59,0,13,52,10,4,2,4,20,0,0,0,0,0,2,0,0,0,2,0,1,0,0,6.91,25,6,0,4,0,0,0,10,0,2,1,309,70,379,81.53,98,215,124,13,4,22.22,14,50,0,0,0,58,53.21,4,21.05,62,48.44,969,20,12,17,135,18,12,0,0,0,0,0,11,0,0,0,0,0,0,valencia,andre-almeida,F,15500000
548,3,3.68,8,28,41.18,41,15,13,13,7.32,0,0,1,0,0,3,0,1,0,2,0,8,0,0,6.85,37,20,0,10,0,0,0,43,3,11,6,487,219,706,68.98,160,336,189,39,9,13.85,17,50,0,2,0,94,40.87,42,42.86,136,41.46,2671,31,26,27,417,36,30,0,0,0,0,0,31,3,0,0,0,0,0,valencia,diego-lopez,M,12800000
549,1,1.16,1,6,33.33,7,2,3,2,14.29,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6.58,24,3,0,20,0,0,0,6,1,0,0,120,59,179,67.04,50,75,45,3,5,27.78,3,14.29,0,1,0,37,48.68,12,38.71,49,45.79,727,7,8,13,133,20,6,0,0,0,0,0,8,2,0,0,0,0,0,valencia,jesus-vazquez,D,4200000
550,1,0.8,0,4,66.67,19,3,10,6,5.26,0,0,0,4,0,1,0,0,0,1,1,0,0,0,6.89,31,27,0,55,0,0,0,14,4,2,1,909,142,1051,86.49,569,342,128,7,2,66.67,42,43.75,0,7,0,46,47.92,41,66.13,87,55.06,1744,11,30,4,163,22,20,0,0,0,0,0,22,2,0,0,0,0,0,sevilla,nemanja-gudelj,D,3400000
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1,0,0,1,0,0,0,0,0,0,0,6,2,8,75,6,0,0,0,0,0,0,0,0,0,0,1,33.33,2,66.67,3,50,16,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,sevilla,federico-gattoni,D,3200000
552,1,1.51,2,5,71.43,18,5,5,8,5.56,0,0,0,0,0,0,1,0,0,1,0,2,0,0,6.82,28,17,0,6,0,1,0,16,0,1,1,578,96,674,85.76,287,294,161,15,3,60,21,52.5,0,5,0,51,51.52,15,45.45,66,50,1473,19,27,3,128,24,18,0,0,0,0,0,19,2,0,0,0,0,0,sevilla,djibril-sow,M,7100000
553,0,0.02,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.32,1,1,0,1,0,0,0,5,0,0,0,16,14,30,53.33,5,11,8,0,0,0,0,0,0,0,0,3,18.75,1,16.67,4,18.18,114,2,6,0,19,5,1,0,0,0,0,0,2,0,0,0,0,0,0,valencia,pablo-gozalbez,M,775000
554,1,0.72,1,4,80,7,3,2,2,14.29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.93,18,11,0,60,0,0,0,2,3,0,0,475,70,545,87.16,345,130,39,2,0,0,29,46.77,0,6,0,24,60,25,65.79,49,62.82,1071,2,9,4,86,14,12,0,0,0,0,0,15,0,0,0,0,0,0,valencia,mouctar-diakhaby,D,2100000
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,4,2,1,41,2,0,0,0,13,1,0,454,513,967,46.95,300,154,56,2,0,0,208,29.01,0,3,1,7,87.5,10,90.91,17,89.47,3289,4,3,0,526,37,37,108,6,3,78,28,38,3,19,15,12,37,0,valencia,giorgi-mamardashvili,G,47000000
556,0,0.54,0,0,0,8,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,17,28,0,104,0,0,0,6,5,0,0,939,146,1085,86.54,717,222,54,4,0,0,72,48.98,0,5,1,21,46.67,42,62.69,63,56.25,1806,4,15,2,156,23,21,0,0,0,0,0,22,4,0,0,0,0,0,atletico-madrid,gabriel-paulista,D,2100000
557,0,0.26,0,3,42.86,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.73,26,18,1,79,0,1,1,8,6,0,0,679,152,831,81.71,478,202,69,1,1,16.67,47,36.72,0,3,0,37,57.81,31,49.21,68,53.54,1604,8,13,3,174,23,18,0,0,0,0,0,19,2,0,0,0,0,0,valencia,cenk-ozkacar,D,2600000
558,1,0.49,0,8,50,10,1,6,3,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0,6.93,71,11,0,37,0,0,0,24,6,4,2,628,165,793,79.19,328,315,150,25,15,18.29,44,40.74,0,2,0,91,60.67,11,55,102,60,1797,12,24,7,291,24,22,0,0,0,0,0,21,2,0,0,0,0,0,valencia,jose-luis-gaya,D,22000000
559,0,0.62,2,23,52.27,5,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,6.88,63,33,1,49,0,0,0,21,5,4,2,776,241,1017,76.3,464,326,147,18,14,29.17,54,33.13,0,4,1,127,58.53,16,32.65,143,53.76,2173,41,41,8,375,31,25,0,0,0,0,0,27,3,0,0,0,0,0,valencia,correia-thierry,D,6200000
560,1,1.07,0,40,45.98,20,2,11,7,5,0,0,0,0,0,1,0,0,0,1,0,8,0,0,6.64,30,14,0,4,0,0,0,29,2,6,4,423,106,529,79.96,150,281,154,19,8,16,9,56.25,0,4,0,93,38.43,6,24,99,37.08,2069,23,31,42,314,32,27,0,0,0,0,0,14,2,0,0,0,0,0,valencia,fran-perez,M,5500000
561,2,1.28,0,8,47.06,32,8,13,11,6.25,0,0,0,3,0,1,1,0,0,2,0,1,0,0,7.46,30,14,0,11,0,0,0,8,2,3,1,759,175,934,81.26,303,498,257,49,42,32.06,90,60.4,0,6,0,56,59.57,13,50,69,57.5,1425,19,16,5,320,18,16,0,0,0,0,0,20,3,0,0,0,0,0,sevilla,ivan-rakitic,M,3800000
562,0,0.15,0,13,65,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.87,37,22,1,42,0,0,0,18,2,7,2,737,203,940,78.4,359,406,233,22,28,19.58,75,48.39,0,6,1,62,62.63,10,41.67,72,58.54,2010,12,12,4,382,29,25,0,0,0,0,0,28,4,0,0,0,0,0,sevilla,jesus-navas,D,2400000
563,0,0.02,0,4,80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,9,7,0,8,0,0,0,4,0,1,0,207,30,237,87.34,111,98,47,2,2,50,15,68.18,0,0,0,16,53.33,10,55.56,26,54.17,459,3,6,3,42,8,5,0,0,0,0,0,9,1,0,0,0,0,0,sevilla,fernando-reges,M,1900000
564,0,0.95,0,11,52.38,14,3,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,65,38,0,113,0,2,0,19,5,0,1,1109,227,1336,83.01,796,313,95,9,0,0,68,39.77,0,5,1,86,60.99,76,65.52,162,63.04,2283,10,24,4,260,28,27,0,0,0,0,0,25,4,0,0,0,0,0,sevilla,loic-bade,D,19400000
565,2,1,2,7,43.75,9,4,4,1,22.22,0,0,0,0,0,1,1,0,2,0,1,3,0,0,6.84,21,1,0,4,0,0,0,5,0,2,0,135,22,157,85.99,35,102,64,12,2,16.67,2,66.67,0,3,0,34,43.04,3,37.5,37,42.53,491,6,18,13,75,13,5,0,0,0,0,0,5,2,0,0,0,0,0,sevilla,erik-lamela,M,1900000
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,16,11,27,59.26,11,5,1,0,0,0,7,38.89,0,0,0,0,0,0,0,0,0,90,0,0,0,11,1,1,1,0,0,1,0,2,0,0,0,0,0,0,sevilla,bono,G,8700000
567,1,0.71,1,33,58.93,20,5,9,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.89,47,15,0,71,0,1,0,17,3,2,3,538,163,701,76.75,291,257,101,21,10,14.71,25,32.05,0,2,0,113,60.75,26,55.32,139,59.66,1889,34,21,14,348,23,22,0,0,0,0,0,32,4,0,0,0,0,0,almeria,marc-pubill,D,3800000
568,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,1,0,0,0,0,0,4,0,0,0,10,2,12,83.33,3,7,3,0,0,0,0,0,0,0,0,2,25,0,0,2,25,27,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rayo-vallecano,salvi-sanchez,M,1100000
569,1,1.15,0,22,56.41,32,5,20,7,3.13,0,0,0,3,0,0,1,0,0,1,1,3,0,0,6.81,48,16,0,13,0,2,0,32,3,5,2,1151,215,1366,84.26,613,561,273,31,23,31.51,80,45.45,0,9,0,92,41.26,16,45.71,108,41.86,2123,22,60,23,348,35,28,0,0,0,0,0,26,2,0,0,0,0,0,rayo-vallecano,unai-lopez,M,3100000
570,0,0.87,3,5,33.33,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6.56,4,1,0,1,0,0,0,6,0,1,0,65,19,84,77.38,17,49,22,6,1,8.33,5,100,0,0,0,16,40,4,26.67,20,36.36,274,7,3,5,57,14,2,0,0,0,0,0,10,0,0,0,0,0,0,almeria,lazaro,F,3400000
571,0,0.32,1,1,100,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81,10,14,1,98,0,1,0,7,6,0,0,673,111,784,85.84,535,138,30,3,0,0,50,51.02,0,3,0,23,57.5,35,66.04,58,62.37,1691,12,11,0,121,19,19,0,0,0,0,0,21,5,0,0,0,0,0,rayo-vallecano,aridane-hernandez,D,515000
572,3,3.25,0,4,100,67,21,33,13,4.48,0,0,0,32,1,2,1,0,0,3,1,3,0,3.13,7.05,39,23,0,154,0,1,1,11,11,2,1,1631,375,2006,81.31,1090,542,186,9,1,14.29,190,44.39,0,5,0,55,57.89,81,61.83,136,60.18,3328,13,26,4,412,37,37,0,0,0,0,0,43,5,0,0,0,0,0,rayo-vallecano,florian-lejeune,D,2800000
573,3,4.3,4,46,41.44,64,25,20,19,4.69,1,1,0,12,0,2,1,0,1,2,2,16,100,0,6.91,55,15,0,8,0,0,0,27,2,9,2,554,179,733,75.58,190,404,209,53,40,23.39,33,47.83,1,5,0,140,46.82,26,37.14,166,44.99,2485,40,37,35,515,36,29,0,0,0,0,0,47,5,0,0,0,0,0,almeria,adrian-embarba,M,1600000
574,0,0.97,0,8,47.06,37,13,17,7,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,7.1,61,51,0,40,0,0,0,25,4,5,5,1081,199,1280,84.45,562,538,230,34,19,28.36,75,54.74,0,11,0,122,58.94,39,57.35,161,58.55,2391,54,38,16,310,33,29,0,0,0,0,0,43,4,0,0,0,0,0,almeria,lucas-robertone,M,6700000
575,6,6.17,9,10,41.67,45,17,20,8,13.33,0,0,1,0,0,6,0,0,4,2,0,25,0,0,6.94,34,36,0,25,0,0,0,27,1,4,1,473,214,687,68.85,149,353,194,39,29,23.97,10,14.93,0,6,1,66,46.15,15,35.71,81,43.78,2493,23,25,11,387,32,30,0,0,0,0,0,33,5,0,0,0,0,0,rayo-vallecano,alvaro-garcia,M,2900000
576,0,0.68,2,7,41.18,11,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6.82,44,29,0,55,0,1,0,17,11,3,1,799,239,1038,76.97,372,442,204,24,15,22.06,52,35.86,0,4,0,80,50.63,31,52.54,111,51.15,2876,30,41,11,425,33,32,0,0,0,0,0,34,5,0,0,0,0,0,rayo-vallecano,ivan-balliu,D,2100000
577,1,2.33,2,7,46.67,15,6,4,5,6.67,1,1,1,0,0,1,0,0,1,0,0,6,100,0,6.49,11,2,0,11,1,0,0,6,0,1,1,128,45,173,73.99,36,92,50,9,0,0,4,100,0,2,0,32,38.55,27,52.94,59,44.03,578,14,19,20,97,16,3,0,0,0,0,0,9,2,0,0,0,0,0,rayo-vallecano,randy-nteka,M,1600000
578,0,0.88,0,33,43.42,18,3,8,7,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,6.58,27,5,0,9,0,0,0,8,0,1,0,634,113,747,84.87,166,473,280,23,5,21.74,15,50,0,4,1,100,40.16,14,41.18,114,40.28,1387,40,40,60,286,31,19,0,0,0,0,0,16,2,0,0,0,0,0,rayo-vallecano,oscar-trejo,M,970000
579,4,5.95,4,35,43.75,72,33,23,16,5.56,2,2,0,5,0,3,1,0,4,0,1,10,100,0,6.92,46,16,0,36,0,0,0,38,4,2,1,790,265,1055,74.88,240,579,331,36,29,22.14,40,45.98,0,8,0,156,47.27,41,36.28,197,44.47,2810,76,32,65,587,37,34,0,0,0,0,0,28,4,0,0,0,0,0,rayo-vallecano,isi-palazon,M,8700000
580,1,1.51,1,17,85,22,8,11,3,4.55,0,0,0,0,0,1,0,0,0,1,1,4,0,0,6.89,44,30,0,53,0,0,0,13,2,0,0,734,144,878,83.6,424,312,126,11,2,66.67,52,59.77,0,10,0,89,60.54,51,54.26,140,58.09,1658,29,27,18,198,31,16,0,0,0,0,0,27,3,0,0,0,0,0,rayo-vallecano,ismaila-ciss,M,2300000
581,1,1.68,2,7,63.64,15,7,4,4,6.67,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6.86,107,35,0,48,1,0,0,55,8,1,0,1003,224,1227,81.74,500,504,202,11,1,20,53,43.8,0,5,1,153,51.52,35,41.18,188,49.21,2701,41,77,10,280,34,32,0,0,0,0,0,24,5,0,0,0,0,0,rayo-vallecano,oscar-valentin,M,3900000
582,1,2.74,4,3,42.86,17,7,6,4,5.88,1,1,0,0,0,1,0,0,0,1,1,6,100,0,6.6,7,3,0,4,0,0,0,2,0,1,0,89,18,107,83.18,28,62,36,4,1,100,2,100,0,4,0,19,38,15,37.5,34,37.78,403,10,15,12,47,22,2,0,0,0,0,0,6,0,0,0,0,0,0,rayo-vallecano,radamel-falcao,F,420000
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1,1,0,0,0,0,0,0,0,0,0,2,0,2,100,1,1,0,0,0,0,0,0,0,0,0,1,50,1,100,2,66.67,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rayo-vallecano,mendez-diego,M,215000
584,1,0.97,1,11,52.38,11,2,6,3,9.09,0,0,0,0,0,0,1,0,1,0,0,3,0,0,6.75,23,6,0,24,1,0,0,6,3,2,1,515,129,644,79.97,253,277,155,13,15,21.43,18,26.47,0,3,1,55,63.95,14,58.33,69,62.73,1176,22,8,7,236,22,12,0,0,0,0,0,14,1,0,0,0,0,0,rayo-vallecano,josep-chavarria,D,1900000
585,3,4.72,8,31,44.93,40,13,15,12,7.5,0,0,1,1,0,3,0,0,0,3,0,9,0,0,6.73,12,34,0,7,0,0,0,20,0,10,5,195,108,303,64.36,60,140,92,26,5,15.63,18,58.06,0,7,2,67,36.61,5,16.67,72,33.8,1576,24,27,33,265,29,16,0,0,0,0,0,32,2,0,0,0,0,0,almeria,largie-ramazani,F,5600000
586,0,0.04,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2,0,0,2,0,0,0,0,0,0,0,58,4,62,93.55,42,16,3,0,0,0,4,100,0,0,0,2,50,3,75,5,62.5,90,0,2,0,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,almeria,srdan-babic,D,6200000
587,0,0.72,2,14,82.35,8,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,46,11,1,25,1,1,0,22,1,1,0,541,106,647,83.62,330,213,71,6,2,50,34,66.67,0,5,0,94,60.65,30,63.83,124,61.39,1442,34,29,7,142,25,14,0,0,0,0,0,33,5,0,0,0,0,0,almeria,iddrisu-baba,M,1900000
588,2,2.34,2,7,70,13,3,9,1,15.38,0,0,0,0,0,1,1,0,2,0,0,3,0,0,6.74,45,38,1,122,1,2,0,24,3,0,0,1147,196,1343,85.41,832,316,74,7,1,50,62,44.29,0,5,1,59,49.58,70,54.26,129,52.02,2528,7,29,5,223,31,30,0,0,0,0,0,46,6,0,0,0,0,0,almeria,edgar-gonzalez,D,1900000
589,2,1.16,1,21,53.85,9,5,4,0,22.22,0,0,0,0,0,2,0,0,2,0,0,1,0,0,6.64,27,10,2,33,0,0,0,3,3,4,0,474,120,594,79.8,304,187,76,17,17,29.82,34,40.48,0,2,0,65,56.03,10,38.46,75,52.82,1676,17,18,16,231,19,19,0,0,0,0,0,33,3,0,0,0,0,0,almeria,sergio-akieme,D,7500000
590,0,0.4,1,1,7.69,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,19,7,0,16,0,0,0,8,1,0,0,345,104,449,76.84,163,193,92,13,11,26.83,22,34.38,0,3,0,26,40,5,35.71,31,39.24,992,6,16,4,189,21,9,0,0,0,0,0,21,3,0,0,0,0,0,almeria,alejandro-pozo,D,1600000
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,1,0,0,0,0,0,0,0,17,4,21,80.95,16,1,1,0,0,0,2,33.33,0,0,0,0,0,0,0,0,0,90,0,0,0,4,1,1,2,2,0,1,1,2,0,0,1,1,0,0,almeria,diego-marino,G,290000
592,9,8.57,7,16,34.04,60,22,24,14,15,0,0,0,1,0,9,0,1,4,3,1,1,0,0,7.05,34,16,0,8,0,1,0,17,2,10,4,565,115,680,83.09,201,380,212,42,16,26.67,18,51.43,0,1,0,91,54.17,20,45.45,111,52.36,2065,42,14,16,252,34,22,0,0,0,0,0,36,5,0,0,0,0,0,almeria,sergio-arribas,M,9400000
593,0,1.27,1,29,65.91,23,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,62,15,0,19,1,1,0,27,1,3,0,736,130,866,84.99,387,352,151,13,3,42.86,71,74.74,0,5,0,129,60.56,33,71.74,162,62.55,1927,40,30,15,193,30,23,0,0,0,0,0,40,4,0,0,0,0,0,almeria,dion-lopy,M,6500000
594,6,6.48,2,12,57.14,40,14,19,7,15,1,1,0,0,0,6,0,0,1,5,1,4,100,0,7.07,7,0,0,11,0,0,0,4,0,1,0,148,46,194,76.29,49,101,50,7,2,28.57,10,83.33,0,3,0,37,47.44,10,23.26,47,38.84,925,18,18,10,104,15,10,0,0,0,0,0,21,2,0,0,0,0,0,almeria,luis-javier-suarez,F,3200000
595,1,1.95,4,7,41.18,14,4,9,1,7.14,0,0,0,0,0,0,1,0,0,1,1,1,0,0,6.61,14,4,0,11,0,0,0,12,0,3,1,378,78,456,82.89,178,201,101,11,1,25,8,57.14,0,3,0,38,41.76,19,46.34,57,43.18,1121,17,21,13,135,28,10,0,0,0,0,0,24,3,0,0,0,0,0,almeria,gonzalo-melero,M,1400000
596,1,1.53,2,1,33.33,5,1,4,0,20,0,0,0,0,0,1,0,1,0,0,1,4,0,0,6.59,4,0,0,3,0,0,0,2,0,0,0,43,24,67,64.18,21,22,18,2,0,0,0,0,0,0,0,10,32.26,14,37.84,24,35.29,316,6,15,4,37,11,2,0,0,0,0,0,6,1,0,0,0,0,0,almeria,marko-milovanovic,F,650000
